ID,Pos,Cell_Centroid_X,Cell_Centroid_Y,Cell_Area,Nuc_Area,Mem_Area,Cyt_Area,Median_Cell_BCAT,Median_Nuc_BCAT,Median_Mem_BCAT,Median_Cyt_BCAT,Median_Cell_CC3,Median_Nuc_CC3,Median_Mem_CC3,Median_Cyt_CC3,Median_Cell_CD44V6,Median_Nuc_CD44V6,Median_Mem_CD44V6,Median_Cyt_CD44V6,Median_Cell_COX2,Median_Nuc_COX2,Median_Mem_COX2,Median_Cyt_COX2,Median_Cell_DAPI,Median_Nuc_DAPI,Median_Mem_DAPI,Median_Cyt_DAPI,Median_Cell_ECAD,Median_Nuc_ECAD,Median_Mem_ECAD,Median_Cyt_ECAD,Median_Cell_KI67,Median_Nuc_KI67,Median_Mem_KI67,Median_Cyt_KI67,Median_Cell_LC3A,Median_Nuc_LC3A,Median_Mem_LC3A,Median_Cyt_LC3A,Median_Cell_LYZ,Median_Nuc_LYZ,Median_Mem_LYZ,Median_Cyt_LYZ,Median_Cell_MMP7,Median_Nuc_MMP7,Median_Mem_MMP7,Median_Cyt_MMP7,Median_Cell_MUC2,Median_Nuc_MUC2,Median_Mem_MUC2,Median_Cyt_MUC2,Median_Cell_NAKATPASE,Median_Nuc_NAKATPASE,Median_Mem_NAKATPASE,Median_Cyt_NAKATPASE,Median_Cell_PCAD,Median_Nuc_PCAD,Median_Mem_PCAD,Median_Cyt_PCAD,Median_Cell_PCK26,Median_Nuc_PCK26,Median_Mem_PCK26,Median_Cyt_PCK26,Median_Cell_PCNA,Median_Nuc_PCNA,Median_Mem_PCNA,Median_Cyt_PCNA,Median_Cell_PEGFR,Median_Nuc_PEGFR,Median_Mem_PEGFR,Median_Cyt_PEGFR,Median_Cell_PERK,Median_Nuc_PERK,Median_Mem_PERK,Median_Cyt_PERK,Median_Cell_SMAD4,Median_Nuc_SMAD4,Median_Mem_SMAD4,Median_Cyt_SMAD4,Median_Cell_SURVIVIN,Median_Nuc_SURVIVIN,Median_Mem_SURVIVIN,Median_Cyt_SURVIVIN,Median_Cell_VILLIN,Median_Nuc_VILLIN,Median_Mem_VILLIN,Median_Cyt_VILLIN
4129,3,4485,731,110,43,58,9,4537,3689,6639,3125,105,106,78,186,1831,1844,1861,1581,14687,14333,14837,15503,10213,10798,12362,6868,2677,2346,3699,1805,1964,1897,2065,2012,19731,19320,19766,21249,5414,4836,6322,4965,975,836,1064,776,1254,1241,1251,1433,5604,3533,7770,4070,7030,6196,8959,5714,1606,1462,1975,1194,994,930,994,1017,2842,2503,3292,2393,724,666,799,578,8027,7815,8163,8491,754,701,818,632,687,683,728,447
4130,3,4504,2131,815,500,225,90,13034,18052,8022,5375,348,383,269,348,2708,2650,2889,2649,14369,15609,12664,9437,18413,32681,7112,5768,1507,1725,1427,824,1961,1994,1992,1801,24962,24858,25935,24343,15705,15502,14174,22996,1973,2068,1894,1768,988,1003,997,874,2388,2661,1999,1641,4145,4385,3947,3709,2990,3149,5080,786,1125,1245,953,877,4836,4783,4760,5715,5561,6514,5093,5376,11730,11535,11923,12748,3510,6255,2185,1626,339,336,392,218
4131,3,4489,2634,254,170,84,0,22867,21895,25870,0,345,426,210,0,4224,4171,4393,0,7753,7556,8070,0,32768,46801,39768,0,5736,3947,11278,0,3462,3543,3315,0,27273,27513,26805,0,8595,8342,9684,0,1931,1972,1853,0,1156,1086,1288,0,3448,2158,7763,0,11412,9808,17101,0,9218,6611,16972,0,2487,2699,2305,0,6348,6112,8063,0,9889,10527,9168,0,12823,13189,12319,0,14460,17260,9627,0,762,775,743,0
4132,3,4492,2113,275,210,65,0,15103,14283,17324,0,206,207,204,0,3483,3476,3486,0,15048,14815,15286,0,23743,24112,23348,0,4233,4062,6940,0,2325,2339,2295,0,27220,27221,27187,0,12094,12208,11985,0,1892,1895,1877,0,1110,1126,1064,0,4679,4335,6382,0,7435,7061,9928,0,3869,3668,4676,0,1055,1068,992,0,3975,3877,4217,0,5260,5603,4961,0,11985,11898,12251,0,5863,6475,4602,0,514,529,468,0
4133,3,4502,523,655,180,195,280,4666,6074,5803,3668,94,133,66,76,1434,1920,1411,1234,5968,8359,6961,4495,3248,25239,2600,2142,1679,2666,2043,1169,1270,2162,1238,1025,13804,15645,15000,12324,6738,7733,7783,6032,447,786,394,300,1011,1138,961,965,4274,5767,4462,3505,6817,7626,8633,6090,862,1193,1040,693,738,2340,618,454,4562,6380,5013,3980,2119,2564,2102,1680,7235,8078,7745,6585,540,2227,432,373,323,369,311,313
4134,3,4506,2297,866,542,182,142,7399,8255,4242,5024,207,271,151,71,1911,2029,1573,1633,8271,9317,3620,3982,17068,35019,6482,6288,1499,1840,711,703,1369,1504,1188,966,21192,21819,17089,19065,7649,9195,5314,5076,1599,1722,1242,1051,807,868,716,637,1934,2035,1483,1767,3904,4125,3391,3261,2441,2710,1058,1518,956,1154,730,515,4201,4469,2865,2729,6129,7289,4318,3784,8237,8616,7724,6904,3019,6070,1265,1252,303,342,234,229
4135,3,4494,2533,421,245,143,33,12497,12711,11006,14934,218,207,253,187,3579,3186,4357,4884,13907,13938,13997,12903,16660,24636,6738,7232,2459,1559,4044,5082,1604,1520,1739,1739,19822,18772,21826,21252,7780,7601,9226,8820,1680,1869,1436,1292,747,721,787,764,2003,1212,4319,5390,4644,3532,6368,7378,2564,2311,3158,2573,974,1108,833,807,3678,3444,4456,4686,5065,4917,5192,5439,8318,7780,9528,10217,2961,4934,1940,1962,366,347,383,452
4136,3,4500,643,277,169,108,0,5365,4531,9334,0,189,194,138,0,2070,1862,2707,0,11737,9969,13637,0,35868,38172,24839,0,2211,1550,4759,0,4930,5355,3575,0,13707,12179,18607,0,13146,12570,14276,0,995,1001,973,0,1217,1129,1381,0,6618,3102,10979,0,5682,4274,11016,0,1105,854,2023,0,2250,2473,1962,0,4004,3118,6227,0,1170,1247,1082,0,6292,5340,9182,0,2256,2578,1353,0,393,335,483,0
4137,3,4510,2495,1733,1200,285,248,4976,4838,5821,5148,179,206,110,168,2357,2443,2038,2247,7536,7609,6765,8989,20129,27257,5047,5530,631,641,779,492,1458,1616,1194,1116,19243,19964,17686,17157,6238,7003,4849,5753,1403,1523,1146,1130,665,680,645,602,927,900,1307,895,3702,3810,3972,2984,669,549,973,1105,888,1000,693,631,4365,4612,4029,3229,5084,5461,4576,3834,10438,10747,8455,8323,1941,3215,1333,1350,289,291,274,297
4138,3,4501,991,765,219,275,271,1420,1297,1422,1540,142,331,74,97,2926,3819,2688,2651,2939,3653,2879,2629,3678,19729,2930,3572,177,287,140,131,1689,2091,1616,1486,15238,16837,14958,14278,8131,8238,7651,8406,816,1112,723,713,772,806,758,764,615,350,684,724,2789,2610,2777,3080,780,801,744,791,525,517,524,531,2461,2835,1781,2163,1178,1659,1006,1092,12230,12211,12049,12349,662,1240,572,559,240,204,293,234
4139,3,4498,1945,614,374,164,76,1351,1331,1532,1177,121,161,59,66,2027,2043,1989,1919,5272,6757,3612,3448,12327,17369,5256,5381,104,151,49,16,1666,1752,1519,1472,17769,18636,17104,15302,6046,6594,5314,5283,1197,1309,857,934,870,883,849,831,911,833,1204,857,2928,2799,3475,3121,309,307,290,333,1006,1139,766,794,2285,2338,2321,2085,2255,2354,2258,1758,11124,11113,11413,10766,1092,1428,734,666,344,344,363,319
4140,3,4491,1766,59,59,0,0,8500,8500,0,0,209,209,0,0,1889,1889,0,0,3738,3738,0,0,20699,20699,0,0,7096,7096,0,0,2701,2701,0,0,13937,13937,0,0,8159,8159,0,0,957,957,0,0,7078,7078,0,0,6704,6704,0,0,9090,9090,0,0,2092,2092,0,0,1112,1112,0,0,8834,8834,0,0,9340,9340,0,0,5430,5430,0,0,2331,2331,0,0,274,274,0,0
4141,3,4497,720,289,197,89,3,6228,5570,7780,6465,246,254,240,2210,1808,1730,2144,1326,10094,8767,14872,9822,33113,35116,28204,32583,2612,1782,4122,2696,1798,1705,1999,1836,12750,11817,15382,13376,16350,16319,17760,14501,862,796,1020,866,907,822,1093,1088,6524,4758,9975,8408,6393,5273,9391,6442,1459,1026,2493,6803,1546,1595,1367,1316,2356,2092,2952,2131,1144,1133,1261,854,6069,5412,7470,5887,2311,2651,1392,2345,389,388,417,372
4142,3,4496,737,166,97,69,0,5143,4501,7108,0,256,252,264,0,1863,1860,1868,0,15617,16994,13500,0,13685,13535,14165,0,3010,2333,4099,0,2045,2001,2073,0,18716,18919,18183,0,6439,5592,8219,0,860,848,880,0,1170,1238,1106,0,6634,5761,9461,0,6911,6562,8264,0,2118,1875,2431,0,953,932,987,0,2433,2286,2931,0,795,756,877,0,7931,8091,7671,0,878,875,883,0,439,395,507,0
4143,3,4523,809,1020,649,241,130,3493,3029,5132,3846,98,113,22,116,2087,2109,2068,1925,7610,6712,8125,12780,23751,37445,6161,7893,1770,1722,2639,1298,1649,1594,1737,1782,14751,12766,16650,18533,5070,4742,5734,7086,705,719,596,758,991,935,1108,1173,2907,2770,5064,2826,5933,5221,7885,6475,1616,1227,2544,2408,867,897,741,890,4295,3705,5225,5489,1852,1698,2074,3251,8262,7554,8600,9346,1207,1625,755,842,481,461,533,497
4144,3,4510,828,738,161,287,290,2414,4113,1507,2231,10,170,2,0,1306,1948,990,1178,3843,7938,1901,3404,2643,19589,1855,2612,514,1379,152,392,1069,1638,679,1015,13996,16976,8728,13628,6102,9276,4123,6140,361,907,254,273,840,1131,675,807,1548,2545,928,1379,4373,6080,2683,4071,1196,1741,612,1092,454,855,250,395,4048,5859,2458,3806,2521,4137,1518,2577,7026,7991,4226,7218,569,2216,390,542,364,527,245,356
4145,3,4500,477,491,9,199,283,1507,659,1049,1713,157,353,62,219,903,553,709,986,3538,2077,1880,4251,14654,25482,5895,16976,234,347,126,294,669,534,510,770,8354,5520,6031,9485,6888,4961,5406,8068,0,0,0,0,803,670,731,834,644,356,438,872,3465,2737,2769,4039,304,161,297,314,0,0,0,11,2465,1627,1870,2900,2927,2702,1708,3796,4012,2459,2981,4369,620,567,359,906,259,200,236,288
4146,3,4510,1029,982,222,292,468,1376,1370,1284,1452,265,626,133,233,2307,2379,2242,2268,4208,5732,4350,3694,2988,20549,2521,2916,117,160,108,98,1444,1493,1364,1456,13272,13656,13279,13007,8137,8069,7910,8311,632,750,615,589,852,735,893,899,638,530,744,647,2497,2294,2595,2521,438,364,483,451,577,596,531,596,1597,1724,1570,1531,1252,1485,1257,1191,11063,10771,11095,11375,640,1125,569,591,226,236,235,212
4147,3,4511,183,949,1,315,633,136,751,103,153,8,459,14,3,20,383,26,15,14,1411,0,31,741,10736,728,742,0,979,0,0,28,436,1,55,1718,5041,1657,1756,1284,2189,1004,1488,0,0,0,0,10637,2851,5139,13738,183,1448,109,224,836,4640,675,968,865,5413,471,1338,0,460,0,0,271,2762,229,299,120,8537,33,225,788,1582,787,788,11,2128,9,11,0,0,0,0
4148,3,4500,757,333,193,133,7,5345,3992,9464,5190,121,159,39,124,2006,1901,2111,2153,12544,13246,11797,16133,25499,29277,17062,6066,2694,1711,5591,3338,1731,1632,1854,1760,15730,14178,18581,21512,11390,11258,11863,10975,856,881,823,873,1046,991,1113,1131,5571,2662,12576,6992,6115,4159,10537,7109,1743,1407,3198,1911,1370,1509,1174,1278,2963,2233,4566,3567,1025,978,1108,767,6404,5931,7453,8042,1502,1782,996,631,387,350,467,736
4149,3,4518,2100,1348,1209,139,0,9775,9654,11316,0,353,348,431,0,2983,2954,3471,0,11556,11495,12215,0,14544,14994,12101,0,2220,2078,4199,0,2017,2003,2153,0,25177,25054,26361,0,17396,17095,20776,0,1857,1847,1929,0,1023,1022,1035,0,3105,2941,5727,0,5018,4862,7333,0,2012,1952,3110,0,1024,1022,1047,0,4507,4451,5809,0,5347,5359,5240,0,11087,11037,11354,0,2897,2916,2658,0,331,333,308,0
4150,3,4504,2641,442,359,82,1,19825,19363,24268,21188,199,197,220,134,2521,2397,3796,3933,6247,5797,7766,11685,32247,32111,33127,30580,3422,2743,7705,6350,2644,2592,2863,2588,15754,15149,21911,22693,5917,5764,6948,6500,1153,1098,1436,1498,935,906,1116,945,2033,1576,5033,3624,8790,7795,13425,12719,7546,6183,16876,17346,1499,1479,1667,1930,4769,4427,7533,6416,8066,7962,8515,8874,7097,6734,9829,11298,7904,8005,7281,6031,720,678,807,747
4151,3,4508,2063,1056,848,198,10,9406,9249,10180,6462,229,215,296,329,2758,2659,3287,2662,9940,9452,12176,17474,12108,12407,7983,5816,1871,1628,3607,1885,1811,1775,2000,1951,23954,23460,26874,26302,10375,10586,9920,8954,1482,1451,1703,1477,1040,1029,1101,1034,2634,2401,4357,2258,5003,4809,7701,5420,2457,2249,3418,2094,917,903,968,842,3986,3939,4274,3532,4768,4953,4327,3170,10575,10409,11112,10611,2077,2100,2018,1756,368,362,402,325
4152,3,4510,500,619,103,225,291,7322,9009,5424,6522,58,0,87,61,1342,1508,1254,1329,10289,11986,7945,11693,3928,14590,4099,3266,3126,3768,2453,3064,1326,1909,1198,1210,15676,17799,13277,15729,13806,18110,11469,14167,532,403,500,612,1322,1475,1179,1366,7555,8953,5592,7098,10391,10621,10012,10517,1485,1580,1166,1615,603,583,624,607,7578,8787,6499,7535,2463,2241,2302,2541,7391,8676,6437,7297,459,977,364,412,418,563,334,424
4153,3,4515,2700,647,197,263,187,6513,25868,3103,3559,99,185,63,97,1574,3772,679,929,3953,8587,2348,2025,7438,37335,3490,4019,1438,2862,1274,677,1583,2970,1260,1300,9947,23679,6665,6689,6496,8387,4576,5605,869,1673,495,414,3994,1246,4569,6225,1984,2203,2401,1470,6285,8495,5044,4173,3185,6881,2643,2120,731,2439,390,384,2543,4929,1350,1887,4599,10210,3131,3667,4939,12054,3470,3510,2009,15045,1122,1345,381,784,289,214
4154,3,4514,1914,1121,312,326,483,1614,1540,1597,1646,94,150,57,78,1756,1820,1761,1673,3153,3568,2855,2830,3668,20628,3123,3125,49,119,1,43,1325,1537,1207,1236,12880,13517,12911,12500,6829,8977,5695,6038,764,963,696,698,818,842,776,830,1098,512,1449,1518,3106,3010,3061,3159,321,343,307,308,808,1047,691,688,2568,2679,2545,2449,2470,2559,2488,2417,9952,11291,9249,9228,686,1852,555,600,291,281,292,297
4155,3,4513,767,562,176,236,150,5088,3360,8049,4019,116,139,111,101,2164,2071,2220,2150,11066,9610,10745,13028,9979,23507,6473,5753,3339,2059,4675,3287,2048,2015,2069,2051,17729,14347,18607,19038,4985,4979,5870,4406,818,775,765,934,1081,975,1104,1142,5045,2710,8021,3739,7620,5453,10333,6855,2093,1333,3106,2228,963,924,990,963,4244,3040,5377,3852,1035,1168,1067,835,7096,6261,7443,7618,889,1613,801,727,531,474,574,557
4156,3,4506,1998,272,129,103,40,3100,3338,2687,2060,141,0,268,568,1829,1803,1899,1546,4693,4637,5049,4106,30447,44578,12145,11604,694,426,837,924,1421,1278,1535,1478,15097,15183,15108,13278,6847,7970,6419,6119,1424,1509,1290,1514,807,815,795,815,586,542,624,619,2338,2391,2348,1979,317,529,199,14,695,655,791,721,2249,2982,2068,1763,2483,3046,2378,1888,8155,8383,8167,6355,1898,3994,1390,1432,327,459,206,129
4157,3,4503,569,220,143,77,0,7209,6685,10002,0,270,267,272,0,2132,2143,2097,0,12690,12251,13613,0,32768,36854,31341,0,3909,3049,5588,0,1948,1832,2213,0,21773,21769,21776,0,23691,23720,22644,0,1153,1180,965,0,1278,1232,1348,0,8199,6789,10013,0,8512,7479,11191,0,1718,1376,2840,0,948,968,867,0,3134,2960,3789,0,2491,2632,2289,0,9324,9319,9329,0,4033,4358,2484,0,530,494,560,0
4158,3,4511,2663,442,283,153,6,12455,11628,16087,9980,266,313,180,263,6848,6456,8091,5057,8686,8296,9186,10225,30100,31492,24493,36132,4618,3645,8670,2012,2748,2836,2591,2667,24626,25576,23541,26200,10439,10721,9357,9608,1533,1692,1292,1690,1063,1016,1178,1083,3639,2686,7012,1418,11627,9932,17012,9233,10633,8069,14630,12813,1619,1957,1248,1856,6068,6028,6344,5844,10348,12060,9090,12583,12029,12326,11693,13126,11610,15589,7127,17980,731,703,794,678
4159,3,4509,687,438,328,109,1,6030,5573,9630,7693,207,217,145,181,2122,2040,2429,2350,14301,13904,14559,21469,25964,27240,14897,29552,2052,1823,4673,2924,2361,2353,2373,2362,17681,17065,19927,22538,11804,11350,13539,11914,868,841,977,1547,1117,1092,1224,1147,7122,5862,13347,10585,6744,6111,10578,8578,1340,1217,2083,3849,1451,1525,1238,1780,2739,2588,4178,3780,1096,1146,946,1367,8982,8713,9886,10274,2098,2676,1103,2518,399,376,482,403
4160,3,4512,1653,328,18,146,164,1816,2249,1746,1793,0,121,5,0,851,1779,965,770,6583,6581,9078,5492,3296,25651,3276,3131,2085,1932,1928,2403,1344,2201,1638,1110,11425,17290,10648,11197,6246,12627,5266,7042,807,1268,945,608,7647,4794,4936,12026,2958,1623,3106,3250,5935,5126,6290,5946,1073,1078,1124,1062,773,801,1065,548,5472,6626,4495,5295,4442,7916,4700,4130,4880,6038,4936,4554,503,2399,477,487,27,424,0,22
4161,3,4509,2535,365,259,106,0,8184,7616,9544,0,208,223,137,0,2438,2298,3013,0,9103,8994,10061,0,13819,17547,8150,0,1972,1815,3054,0,1535,1564,1440,0,19397,18849,20769,0,7890,7994,7607,0,1472,1532,1278,0,944,937,958,0,2127,1888,3060,0,4406,4270,5618,0,1760,1642,2155,0,934,979,764,0,4588,4587,4603,0,7907,8940,6248,0,9878,9700,10280,0,2712,3535,1673,0,364,353,386,0
4162,3,4511,738,312,187,115,10,6431,5568,9351,7546,146,167,105,57,1823,1781,1943,1543,7244,6979,8149,5953,32768,34744,28943,35719,3531,2889,5100,3733,2208,2248,2179,2083,13698,13259,14797,12322,12369,12109,14314,12174,884,925,786,617,980,963,1032,948,6447,4768,8807,8545,7906,6850,10274,10292,1423,1265,2004,1446,2017,2473,1694,1650,5344,5121,6137,4847,5420,5978,4962,4288,6462,6340,6902,5722,2097,2466,1810,1897,486,445,556,450
4163,3,4512,787,247,73,146,28,4788,3921,6267,2562,151,265,108,83,1939,1932,2001,1823,10462,11147,10311,11100,7119,16289,5136,5807,3005,2257,4358,1738,1950,1985,1957,1875,17979,16431,18421,18393,4591,4503,4721,4038,617,588,631,603,1132,1139,1111,1179,5685,4931,6477,2852,7284,5913,9226,5079,2354,2153,2697,1495,894,933,887,879,4063,2803,5247,2611,852,899,884,731,7371,6760,7524,8366,675,800,659,573,726,705,741,724
4164,3,4517,2609,415,294,109,12,19302,20244,16808,14560,366,444,168,91,4039,4270,3239,2585,8650,8613,8882,9281,41976,43548,22254,30830,3692,2837,8760,5574,3163,3544,2588,2765,27030,29042,21858,23969,29397,28799,36788,39667,1794,1965,1200,1108,2107,1940,3501,10308,1727,1217,3392,2038,8087,7442,11330,8205,8009,6293,14887,10755,1086,1216,758,873,5305,5814,3990,4149,10977,13051,6906,8301,11662,12273,9654,10573,14172,17835,5211,7844,767,756,788,695
4165,3,4512,596,259,163,94,2,8885,7624,11862,11176,368,524,185,356,2544,2625,2378,3188,8016,6933,9915,10200,46722,50036,26135,34793,5147,3272,8659,8719,2078,2061,2181,1563,21508,22132,19964,22270,20198,20280,19311,20818,1254,1489,944,1062,1200,1141,1389,1206,10342,7254,14320,13361,9554,7517,12768,11040,1971,1871,2526,1723,664,590,810,621,5976,5916,6226,6451,3271,5272,2027,4167,7890,7588,8634,8168,4617,8217,1836,4023,515,499,536,670
4166,3,4510,711,281,197,84,0,5492,4355,9382,0,81,88,59,0,2158,2088,2327,0,13222,13376,12964,0,19494,17910,21667,0,2892,2180,4520,0,1980,1948,2144,0,17356,17429,16946,0,8964,7659,13635,0,923,942,878,0,1108,1134,1064,0,5002,4052,8072,0,8057,7159,11263,0,1650,1363,2144,0,1087,1041,1218,0,2322,2038,3738,0,823,741,1079,0,7927,7829,8103,0,1082,1052,1247,0,479,479,466,0
4167,3,4515,623,478,334,138,6,7721,6348,14432,11676,535,777,184,97,2904,3145,2627,2573,7780,7200,9511,9938,32768,47560,18472,9676,3635,2527,10025,7411,2416,2366,2652,2481,22553,22645,22531,21732,20900,20108,23582,25901,1403,1669,1053,616,1455,1315,1936,1564,7480,4919,15362,15057,8160,6464,13859,10799,1376,1014,3532,2353,1063,1094,1031,879,5601,5292,7593,5774,3348,4786,1926,1621,10100,9900,10376,10588,5026,7501,1347,1015,539,486,677,1020
4168,3,4518,2318,510,313,140,57,11210,11726,8021,6804,186,223,160,37,2394,2612,1816,1966,9788,10634,9186,7150,21903,33655,5582,6084,3237,3508,1895,1793,1873,2033,1485,1616,22259,22252,22814,21141,10553,12285,6594,7532,1855,2031,1454,1159,845,881,746,813,2716,2856,2458,2082,5925,6022,5406,4230,5032,5319,3621,4000,890,963,740,712,4231,4231,4691,3419,6572,6982,5547,4765,9128,9053,9192,9745,4931,7857,1464,1457,345,362,335,312
4169,3,4515,2577,230,106,114,10,9946,8374,12019,15739,168,183,154,129,3151,3024,3321,3398,9277,8755,9525,11484,14164,15185,12294,9707,4486,3027,6524,9186,2068,1936,2167,2537,22590,22138,23086,27143,9913,9212,10868,12465,1259,1214,1326,1422,1513,1584,1467,1551,4023,2719,6230,7386,7684,5856,10505,11594,11368,10237,14924,18688,972,1031,924,1017,4922,4460,5506,7490,5966,6080,5682,6420,11583,11254,11786,11854,2284,3424,1958,1763,711,657,733,810
4170,3,4514,663,326,212,107,7,6946,5841,10947,9683,142,153,103,450,2334,2236,2559,2156,9093,8680,9370,11391,18770,19538,13187,21144,3212,2616,5734,5026,2639,2462,2772,3320,16075,15113,18076,15406,11231,10032,11758,14078,743,710,763,671,1147,1087,1244,1122,8493,7366,10850,9491,7972,7028,12420,11985,1737,1507,2749,2518,1475,1535,1393,1800,4737,4009,7113,6472,1094,1081,1111,1241,7774,7270,9266,7395,1328,1601,820,1685,504,463,580,335
4171,3,4522,2272,378,325,53,0,12056,11674,15429,0,288,297,212,0,2224,2225,2172,0,8201,7821,9266,0,32768,42517,31206,0,2548,2174,5779,0,2009,1996,2541,0,21322,21112,22369,0,11195,11189,11286,0,1835,1846,1804,0,824,811,960,0,2657,2224,4814,0,4936,4679,7897,0,2906,2571,6284,0,1035,1039,992,0,5075,4966,6423,0,8214,8480,7525,0,8371,8271,8911,0,7750,8680,4632,0,368,368,367,0
4172,3,4526,997,1768,538,488,742,1334,1337,1313,1352,134,182,126,110,1979,1965,2103,1942,3369,3957,3355,3047,3221,19054,2644,2877,86,118,60,78,1508,1621,1517,1419,12831,13081,13571,12265,8561,10925,8060,7826,565,634,599,488,839,882,803,836,705,695,719,706,2942,3029,2894,2884,319,256,409,330,641,804,576,581,1926,2198,1704,1659,1523,2112,1330,1254,7947,8007,9205,7247,635,1110,553,538,235,251,220,228
4173,3,4521,570,352,311,41,0,4686,4392,8586,0,148,140,224,0,2086,2060,2415,0,6043,5914,6929,0,32768,45497,37985,0,2921,2746,5744,0,2287,2259,2592,0,12870,12722,16404,0,7556,7221,12452,0,794,800,688,0,1128,1106,1292,0,4726,4334,8856,0,6655,6350,10726,0,1010,944,1838,0,1458,1459,1455,0,3956,3772,5485,0,1733,1700,1954,0,7685,7564,8770,0,2157,2162,1918,0,457,444,595,0
4174,3,4523,586,314,241,73,0,5236,4608,10840,0,159,159,201,0,2099,2058,2257,0,8041,7586,9201,0,32768,36958,28480,0,2973,2404,7968,0,2939,3071,2514,0,13633,13042,17878,0,9615,8892,15897,0,907,873,1024,0,1237,1211,1481,0,5261,4121,12805,0,6987,6219,13537,0,1178,1065,2076,0,2418,2687,1629,0,4258,3979,6321,0,2023,2018,2025,0,6584,6191,8677,0,1945,2089,1430,0,481,442,592,0
4175,3,4526,2544,860,434,251,175,4012,3492,4759,4120,189,231,121,133,2162,2067,2339,2307,10942,10700,10915,11432,14321,18638,6924,9823,1227,1236,1197,1248,1655,1712,1542,1642,18720,17924,19323,19700,8817,9204,7380,8989,1260,1252,1219,1352,1141,1316,936,1104,1212,1051,1369,1391,4085,3908,4369,4239,2512,2836,1656,2402,1195,1609,786,987,5274,5270,5307,5333,11855,12921,10458,10741,10240,9381,11329,11179,1981,3455,1199,1469,375,369,351,418
4176,3,4530,1942,1289,585,306,398,1642,1716,1549,1591,133,143,152,109,2214,2314,2370,1934,3853,3697,4627,3591,6453,17487,3382,3114,142,158,154,98,1507,1552,1674,1342,15146,15129,16894,14134,4117,4226,3952,4146,962,1035,967,859,778,794,832,723,1173,1056,1394,1294,2883,3144,2830,2434,268,284,259,257,864,871,925,809,2142,2203,1901,2148,2237,2597,1716,2066,8568,8639,9460,7979,1089,1301,1067,819,335,321,413,290
4177,3,4515,644,101,55,46,0,9268,7583,11718,0,163,163,147,0,2381,2221,2540,0,11243,11690,9869,0,14844,17107,12288,0,5425,3965,7686,0,2495,2464,2527,0,21355,21650,21140,0,14936,14936,14806,0,901,886,968,0,1425,1441,1407,0,9842,8320,11615,0,10021,8421,12045,0,2101,1735,2724,0,1273,1286,1256,0,5533,5132,6476,0,1255,1314,1135,0,10125,9828,10304,0,949,1098,700,0,514,496,561,0
4178,3,4541,2328,2380,1534,515,331,13586,14227,12404,10143,189,210,133,151,2373,2422,2232,2283,9090,9010,9234,9440,29785,36880,6182,5373,3932,3772,5159,4318,2067,2132,1956,1754,20380,20434,20009,20498,16946,16860,20684,15157,1610,1692,1387,1214,959,912,1476,1065,3377,3064,5065,3391,6996,6778,8925,6552,6748,6624,8676,5860,1010,1135,776,607,4477,4649,4144,3650,5939,7047,4089,3775,9589,9544,9568,9913,5374,8799,1584,1420,391,403,392,295
4179,3,4525,2428,1095,484,284,327,3168,2949,3891,3248,177,315,114,127,1310,1733,1158,1022,5066,5396,4677,4777,8197,27393,4944,5287,400,433,516,244,1144,1345,1083,944,19354,19606,19210,19035,4942,5100,5159,4491,1977,2380,1371,1745,559,538,629,569,593,552,778,533,3352,3308,4211,3016,465,286,660,618,782,828,750,757,4765,4938,4869,4282,4836,5419,4934,4257,8563,8499,9189,8282,1410,4255,1104,1092,0,0,16,0
4180,3,4523,1886,484,276,141,67,1545,1343,1797,2000,21,0,39,91,1789,1828,1696,1743,2929,2874,2897,3126,10369,31517,3973,5073,27,0,36,106,1532,1868,1258,1394,11205,10407,11708,11749,8208,8941,7669,6168,863,959,736,702,786,787,776,792,951,662,1257,1922,2623,2320,2816,2813,197,203,213,169,726,763,724,658,2314,2230,2605,2341,2457,2277,2684,2519,9843,10227,8997,7702,831,1184,591,586,307,326,277,312
4181,3,4522,2158,541,300,123,118,4659,5063,3863,3981,169,181,168,135,2193,2145,2230,2263,7491,8315,6391,5155,10695,18623,3406,3498,370,379,406,306,1882,2654,1469,1483,18972,18818,20266,19118,12937,13849,9127,11108,1279,1384,1283,1049,747,771,725,675,1111,1011,1399,1178,3980,4187,3572,3612,389,373,428,392,926,1152,682,562,3931,3918,3971,4122,6132,6160,5727,6183,10768,11295,10306,9056,1884,2587,1459,1404,221,232,221,183
4182,3,4523,723,370,269,99,2,6238,5901,9010,8027,145,156,109,92,2159,2111,2355,2597,13808,13943,12864,14204,27762,28326,24189,26971,2432,2087,3822,4241,2358,2336,2408,2255,17055,16907,17789,16964,23373,23370,24387,20303,1015,1032,948,1285,1143,1125,1176,1386,5097,4280,9326,4747,6456,6064,9145,10113,1222,1105,1585,1366,1689,1709,1493,2864,4824,4468,6135,5037,1889,1875,2205,2208,7477,7345,7936,8087,2477,2727,1459,2762,444,408,544,195
